Timestamps are UTC timezone,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ETH,Volume USD
2018-07-31 02-PM,ETHUSD,430.8,432,427.4,430.96,1191.48,512457.44
2018-07-31 01-PM,ETHUSD,433.1,436.32,429.07,430.8,1262.34,545994.45
2018-07-31 12-PM,ETHUSD,438.08,438.08,430.1,433.1,1601.27,693356.39
2018-07-31 11-AM,ETHUSD,433.12,440.82,431.1,438.08,1092.34,474814.75
2018-07-31 10-AM,ETHUSD,445.14,445.34,432.99,433.12,1485.48,653186.2
2018-07-31 09-AM,ETHUSD,445.42,447.63,444.06,445.14,787.29,350883.46
2018-07-31 08-AM,ETHUSD,449.89,449.89,443,445.42,757.86,337586.4
2018-07-31 07-AM,ETHUSD,450.58,451.08,448.46,449.89,174.76,78527.59
2018-07-31 06-AM,ETHUSD,451.34,452.53,450.58,450.58,128.69,58158.04
2018-07-31 05-AM,ETHUSD,450.78,451.7,450,451.34,102.55,46174.47
2018-07-31 04-AM,ETHUSD,450,451.07,448.47,450.78,191.29,86085.4
2018-07-31 03-AM,ETHUSD,452,452.49,450,450,77.97,35166.46
2018-07-31 02-AM,ETHUSD,453.22,453.41,452,452,100.16,45350.08
2018-07-31 01-AM,ETHUSD,455.48,455.48,452.11,453.22,114.63,51987.93
2018-07-31 12-AM,ETHUSD,456.97,457.23,454.19,455.48,478.48,217931.57
2018-07-30 11-PM,ETHUSD,454.8,458.4,454.78,456.97,209.73,95892.2
2018-07-30 10-PM,ETHUSD,453,456.43,453,454.8,603.83,274678.12
2018-07-30 09-PM,ETHUSD,453.51,453.99,452.35,453,131.94,59770.43
2018-07-30 08-PM,ETHUSD,453.64,455.38,451.89,453.51,550.6,249489.13
2018-07-30 07-PM,ETHUSD,449.51,454.79,449.45,453.64,1353.29,612145.04
2018-07-30 06-PM,ETHUSD,448.19,449.99,445.5,449.51,657.83,294799.07
2018-07-30 05-PM,ETHUSD,454.38,454.65,447.21,448.19,1263.92,569368.89
2018-07-30 04-PM,ETHUSD,455.89,457.01,453.21,454.38,874.02,397489.04
2018-07-30 03-PM,ETHUSD,461.66,462.28,454.18,455.89,924.54,422422.53
2018-07-30 02-PM,ETHUSD,459.01,462.04,458.17,461.66,513.56,235918.13
2018-07-30 01-PM,ETHUSD,459.92,460.3,458.59,459.01,159.43,73266.11
2018-07-30 12-PM,ETHUSD,461,461.8,459.3,459.92,240.92,110955.13
2018-07-30 11-AM,ETHUSD,460.22,461,458.42,461,474.96,218268.85
2018-07-30 10-AM,ETHUSD,460.66,460.9,459.46,460.22,228.89,105340.21
2018-07-30 09-AM,ETHUSD,461.82,462.95,458.5,460.66,290.28,133586.95
2018-07-30 08-AM,ETHUSD,463.61,464.74,461.82,461.82,102.56,47514.13
2018-07-30 07-AM,ETHUSD,462.19,463.75,461.24,463.61,92.17,42599.03
2018-07-30 06-AM,ETHUSD,464.13,464.13,461.49,462.19,120.37,55670.91
2018-07-30 05-AM,ETHUSD,463.91,464.83,463.32,464.13,8.23,3821.52
2018-07-30 04-AM,ETHUSD,464.76,464.93,463.37,463.91,51.2,23760.77
2018-07-30 03-AM,ETHUSD,466.22,466.9,463.46,464.76,74.52,34650.69
2018-07-30 02-AM,ETHUSD,467.27,467.27,465.22,466.22,127.41,59366.5
2018-07-30 01-AM,ETHUSD,463.44,469.06,462.83,467.27,822.42,383636.08
2018-07-30 12-AM,ETHUSD,466.47,466.67,457,463.44,843.12,388232.93
2018-07-29 11-PM,ETHUSD,464.87,469.56,464.87,466.47,359.11,168099.08
2018-07-29 10-PM,ETHUSD,465.66,465.66,464.47,464.87,34.66,16114.11
2018-07-29 09-PM,ETHUSD,465.3,465.99,464.41,465.66,39.41,18327.88
2018-07-29 08-PM,ETHUSD,466.43,466.63,465.08,465.3,13.0,6051.92
2018-07-29 07-PM,ETHUSD,466.21,466.87,465.73,466.43,64.17,29922.09
2018-07-29 06-PM,ETHUSD,465.25,466.21,464.71,466.21,51.74,24080.73
2018-07-29 05-PM,ETHUSD,464.36,465.56,464.18,465.25,6.94,3227.62
2018-07-29 04-PM,ETHUSD,466.89,466.89,464.17,464.36,28.24,13143.31
2018-07-29 03-PM,ETHUSD,467,467.08,465.86,466.89,60.58,28257.87
2018-07-29 02-PM,ETHUSD,464.23,467,463.67,467,115.68,53912.5
2018-07-29 01-PM,ETHUSD,466.44,466.44,463.75,464.23,15.05,6993.5
2018-07-29 12-PM,ETHUSD,464.99,467.24,463.91,466.44,404.02,188305.21
2018-07-29 11-AM,ETHUSD,464.39,464.99,461.8,464.99,138.18,64078.35
2018-07-29 10-AM,ETHUSD,464.26,465.42,464,464.39,19.13,8886.21
2018-07-29 09-AM,ETHUSD,463.48,465.53,463.34,464.26,15.48,7187.91
2018-07-29 08-AM,ETHUSD,464.5,465.38,463.48,463.48,49.54,22984.39
2018-07-29 07-AM,ETHUSD,465.63,465.99,464.41,464.5,20.13,9371.34
2018-07-29 06-AM,ETHUSD,465.73,466.58,465.45,465.63,115.5,53819.19
2018-07-29 05-AM,ETHUSD,464.26,466.64,464.23,465.73,48.41,22539.3
2018-07-29 04-AM,ETHUSD,465.99,466.46,464.26,464.26,79.86,37102.92
2018-07-29 03-AM,ETHUSD,468.02,468.32,465.17,465.99,203.69,94980.81
2018-07-29 02-AM,ETHUSD,468.84,469.58,467.74,468.02,56.27,26362.96
2018-07-29 01-AM,ETHUSD,468.25,468.9,467.42,468.84,31.55,14779.62
2018-07-29 12-AM,ETHUSD,469,471.97,467.7,468.25,233.91,109913.74
2018-07-28 11-PM,ETHUSD,466.98,469,466.74,469,11.47,5366.05
2018-07-28 10-PM,ETHUSD,464,467.79,464,466.98,13.31,6206.69
2018-07-28 09-PM,ETHUSD,463.91,464.86,462.88,464,58.11,26915.3
2018-07-28 08-PM,ETHUSD,465.3,466.14,463.91,463.91,18.97,8816.39
2018-07-28 07-PM,ETHUSD,465.38,466.54,465.3,465.3,55.49,25867.09
2018-07-28 06-PM,ETHUSD,465.87,465.88,464.48,465.38,53.18,24757.63
2018-07-28 05-PM,ETHUSD,465.6,466.3,464.57,465.87,62.72,29198.58
2018-07-28 04-PM,ETHUSD,463.58,466.11,463.2,465.6,212.37,98749.06
2018-07-28 03-PM,ETHUSD,464.49,464.55,461.11,463.58,78.22,36160.03
2018-07-28 02-PM,ETHUSD,466.11,466.11,462.75,464.49,271.06,125820.35
2018-07-28 01-PM,ETHUSD,467.33,468,465.58,466.11,52.81,24675.56
2018-07-28 12-PM,ETHUSD,467.18,468.23,467.12,467.33,99.1,46364.61
2018-07-28 11-AM,ETHUSD,467.84,468.79,466.34,467.18,194.51,90898.67
2018-07-28 10-AM,ETHUSD,469.09,470.24,467.84,467.84,33.6,15744.05
2018-07-28 09-AM,ETHUSD,469.68,470.07,468.1,469.09,200.91,94268.38
2018-07-28 08-AM,ETHUSD,470.57,471.24,469.68,469.68,147.32,69277.37
2018-07-28 07-AM,ETHUSD,470.38,471.16,469.15,470.57,19.66,9239.76
2018-07-28 06-AM,ETHUSD,469.6,470.59,468.04,470.38,37.45,17587.81
2018-07-28 05-AM,ETHUSD,470.09,470.63,469,469.6,92.3,43405.2
2018-07-28 04-AM,ETHUSD,468.69,470.38,468.69,470.09,296.56,139399.44
2018-07-28 03-AM,ETHUSD,469.33,469.35,467.63,468.69,3.72,1741.95
2018-07-28 02-AM,ETHUSD,468.43,470.38,467.66,469.33,20.5,9616.35
2018-07-28 01-AM,ETHUSD,469.72,469.88,468.11,468.43,25.64,12017.26
2018-07-28 12-AM,ETHUSD,469.21,472,468.87,469.72,101.25,47612.57
2018-07-27 11-PM,ETHUSD,471.71,472.99,467.06,469.21,136.39,64018.23
2018-07-27 10-PM,ETHUSD,472.67,473,470.72,471.71,76.67,36166.69
2018-07-27 09-PM,ETHUSD,467.07,474.61,467.07,472.67,258.12,121924.13
2018-07-27 08-PM,ETHUSD,467.64,468.25,465.95,467.07,80.24,37492.12
2018-07-27 07-PM,ETHUSD,469.6,469.79,465.92,467.64,483.39,226325.75
2018-07-27 06-PM,ETHUSD,466.56,469.6,466.56,469.6,549.66,257200.65
2018-07-27 05-PM,ETHUSD,466.51,467.41,464.41,466.56,823.32,383500.62
2018-07-27 04-PM,ETHUSD,466.19,468.57,465.51,466.51,921.79,430519.9
2018-07-27 03-PM,ETHUSD,455.8,467.65,455.8,466.19,900.35,417854.91
2018-07-27 02-PM,ETHUSD,460.3,460.99,455.8,455.8,367.69,168583.4
2018-07-27 01-PM,ETHUSD,458.99,461.99,456.58,460.3,945.98,435361.54
2018-07-27 12-PM,ETHUSD,462.58,462.58,456.88,458.99,396.15,181992.34
2018-07-27 11-AM,ETHUSD,464.49,464.51,461,462.58,174.6,80687.74
2018-07-27 10-AM,ETHUSD,464.37,465.17,462.34,464.49,103.31,47887.33
2018-07-27 09-AM,ETHUSD,464.93,465.59,463.55,464.37,127.83,59394.92
2018-07-27 08-AM,ETHUSD,460.66,466.98,459.85,464.93,896.97,416622.44
2018-07-27 07-AM,ETHUSD,462.66,463.33,456.95,460.66,1281.42,588492.06
2018-07-27 06-AM,ETHUSD,462.75,463.97,462.03,462.66,680.55,315022.06
2018-07-27 05-AM,ETHUSD,464.38,465.12,462.47,462.75,207.43,96062.55
2018-07-27 04-AM,ETHUSD,462.99,464.93,462.99,464.38,87.82,40756.24
2018-07-27 03-AM,ETHUSD,462.41,464.78,461.39,462.99,129.38,59787.78
2018-07-27 02-AM,ETHUSD,462.3,465.3,462.3,462.41,240.04,111423.92
2018-07-27 01-AM,ETHUSD,463.13,463.68,461.94,462.3,157.99,73120.26
2018-07-27 12-AM,ETHUSD,461.98,463.65,461.98,463.13,74.98,34724.6
2018-07-26 11-PM,ETHUSD,463.14,464.99,459.57,461.98,451.13,208174.96
2018-07-26 10-PM,ETHUSD,465.6,468.87,462.11,463.14,1471.13,685524.2
2018-07-26 09-PM,ETHUSD,472.22,472.23,461.67,465.6,1687.12,784634.05
2018-07-26 08-PM,ETHUSD,478.55,479,471.42,472.22,1156.61,551026.7
2018-07-26 07-PM,ETHUSD,477,479.88,476.94,478.55,327.73,156885.26
2018-07-26 06-PM,ETHUSD,476.76,478,476.69,477,165.25,78891.88
2018-07-26 05-PM,ETHUSD,475.99,477.99,475.6,476.76,83.86,39978.77
2018-07-26 04-PM,ETHUSD,475.44,476.11,473,475.99,211.65,100336.43
2018-07-26 03-PM,ETHUSD,477.62,477.62,473.63,475.44,299.86,142796.78
2018-07-26 02-PM,ETHUSD,475.99,477.62,474.16,477.62,186.28,88603.25
2018-07-26 01-PM,ETHUSD,477.99,478,475.63,475.99,193.81,92404.76
2018-07-26 12-PM,ETHUSD,477.16,477.99,474.15,477.99,291.32,138539.16
2018-07-26 11-AM,ETHUSD,482.01,482.01,476.53,477.16,406.6,195452.03
2018-07-26 10-AM,ETHUSD,481.7,483.78,481.39,482.01,227.54,109791.63
2018-07-26 09-AM,ETHUSD,481,482.87,481,481.7,102.62,49420.58
2018-07-26 08-AM,ETHUSD,480.21,483.37,479.08,481,210.47,101333.97
2018-07-26 07-AM,ETHUSD,483,484.14,477.96,480.21,660.64,317114.13
2018-07-26 06-AM,ETHUSD,476.74,483.88,476.74,483,1722.24,826941.32
2018-07-26 05-AM,ETHUSD,475.86,477,475.59,476.74,50.06,23857.28
2018-07-26 04-AM,ETHUSD,475.49,477,475.32,475.86,107.38,51154.41
2018-07-26 03-AM,ETHUSD,475.36,475.99,473.81,475.49,310.21,147552.96
2018-07-26 02-AM,ETHUSD,475.54,475.54,473.76,475.36,12.62,5988.96
2018-07-26 01-AM,ETHUSD,474.32,475.58,474.32,475.54,16.18,7686.78
2018-07-26 12-AM,ETHUSD,471.33,476.01,471.14,474.32,33.8,15998.43
2018-07-25 11-PM,ETHUSD,474.68,475.86,471.27,471.33,1052.38,497407.29
2018-07-25 10-PM,ETHUSD,475.18,476.56,473.25,474.68,281.09,133514.69
2018-07-25 09-PM,ETHUSD,474.96,477.31,472.9,475.18,1088.19,515650.92
2018-07-25 08-PM,ETHUSD,473.18,474.96,471.71,474.96,780.85,368952.27
2018-07-25 07-PM,ETHUSD,468.96,473.92,468.96,473.18,295.68,139493.11
2018-07-25 06-PM,ETHUSD,470.26,471.35,468.34,468.96,316.63,148887.91
2018-07-25 05-PM,ETHUSD,471.9,472,468.41,470.26,658.16,309365.76
2018-07-25 04-PM,ETHUSD,467.54,473,467,471.9,566.34,267096.53
2018-07-25 03-PM,ETHUSD,470.43,470.65,463.1,467.54,564.2,262797.55
2018-07-25 02-PM,ETHUSD,470.9,471.93,468.84,470.43,133.88,62858.85
2018-07-25 01-PM,ETHUSD,470.96,472.72,468.37,470.9,171.23,80604.98
2018-07-25 12-PM,ETHUSD,469.65,472.41,469.32,470.96,291.36,137119.22
2018-07-25 11-AM,ETHUSD,471.75,472,469.17,469.65,175.23,82467.72
2018-07-25 10-AM,ETHUSD,474.44,474.44,466.68,471.75,760.76,356569.59
2018-07-25 09-AM,ETHUSD,474.79,475.6,471.53,474.44,694.53,329291.83
2018-07-25 08-AM,ETHUSD,476.31,476.95,471.88,474.79,304.49,144460.65
2018-07-25 07-AM,ETHUSD,479.37,480.7,475.59,476.31,444.41,212464.58
2018-07-25 06-AM,ETHUSD,483.46,483.46,476.76,479.37,168.31,80752.8
2018-07-25 05-AM,ETHUSD,482.81,484.64,482.36,483.46,338.51,163680.19
2018-07-25 04-AM,ETHUSD,478.54,484.18,477.35,482.81,150.03,71991.4
2018-07-25 03-AM,ETHUSD,476.97,479.71,474.63,478.54,214.6,102419.02
2018-07-25 02-AM,ETHUSD,481.3,481.3,475.98,476.97,177.42,84888.99
2018-07-25 01-AM,ETHUSD,479.44,481.82,477.38,481.3,123.66,59381.94
2018-07-25 12-AM,ETHUSD,479.58,484.57,477.64,479.44,1947.19,934950.0
2018-07-24 11-PM,ETHUSD,475.94,480.81,475.32,479.58,514.61,246353.76
2018-07-24 10-PM,ETHUSD,475.75,478.55,474.23,475.94,191.59,91372.46
2018-07-24 09-PM,ETHUSD,471.77,475.8,470.7,475.75,226.99,107389.85
2018-07-24 08-PM,ETHUSD,476.05,476.09,471.01,471.77,431.71,204112.35
2018-07-24 07-PM,ETHUSD,477.21,477.28,474.99,476.05,320.94,152823.18
2018-07-24 06-PM,ETHUSD,474.44,477.88,473.11,477.21,166.33,78952.18
2018-07-24 05-PM,ETHUSD,472.11,477.73,471.83,474.44,535.88,254274.99
2018-07-24 04-PM,ETHUSD,474.48,474.99,471,472.11,95.05,44912.51
2018-07-24 03-PM,ETHUSD,473.25,474.54,470.03,474.48,485.41,229181.93
2018-07-24 02-PM,ETHUSD,477.52,483.24,470,473.25,1123.82,536370.35
2018-07-24 01-PM,ETHUSD,471.5,480,470.1,477.52,1180.65,561634.1
2018-07-24 12-PM,ETHUSD,474.12,478.29,468,471.5,1088.36,514861.48
2018-07-24 11-AM,ETHUSD,472.41,476.23,471.29,474.12,815.68,387122.52
2018-07-24 10-AM,ETHUSD,469.84,473.65,467.66,472.41,721.03,338481.98
2018-07-24 09-AM,ETHUSD,467,472.45,466.99,469.84,387.82,182252.93
2018-07-24 08-AM,ETHUSD,470.82,472.71,465.93,467,2017.86,947010.77
2018-07-24 07-AM,ETHUSD,464.4,476.23,464.26,470.82,1099.02,518059.72
2018-07-24 06-AM,ETHUSD,462.3,469,462.3,464.4,1369.63,639580.66
2018-07-24 05-AM,ETHUSD,450.61,462.58,448.91,462.3,1087.65,493076.2
2018-07-24 04-AM,ETHUSD,449.74,453.91,449.58,450.61,292.07,132062.87
2018-07-24 03-AM,ETHUSD,450.66,451.99,449.59,449.74,226.09,101978.55
2018-07-24 02-AM,ETHUSD,448.58,452.46,448.22,450.66,393.13,177089.46
2018-07-24 01-AM,ETHUSD,449.67,451.18,448.22,448.58,304.77,137113.7
2018-07-24 12-AM,ETHUSD,449.73,450.22,448.01,449.67,61.93,27777.58
2018-07-23 11-PM,ETHUSD,449.82,449.82,445.74,449.73,121.56,54404.32
2018-07-23 10-PM,ETHUSD,450.17,452.17,449.82,449.82,213.74,96363.71
2018-07-23 09-PM,ETHUSD,448,450.99,446.89,450.17,351.78,157982.92
2018-07-23 08-PM,ETHUSD,450.99,451.98,447.46,448,1025.98,460544.36
2018-07-23 07-PM,ETHUSD,455.23,455.23,450.52,450.99,212.75,96520.95
2018-07-23 06-PM,ETHUSD,452.6,457.99,449.3,455.23,637.39,288470.43
2018-07-23 05-PM,ETHUSD,454.06,455.18,450.51,452.6,1384.72,628414.53
2018-07-23 04-PM,ETHUSD,462.4,462.99,453.84,454.06,1225.37,562519.86
2018-07-23 03-PM,ETHUSD,460.74,462.9,460.07,462.4,361.98,167086.2
2018-07-23 02-PM,ETHUSD,461.05,462,460,460.74,211.6,97521.07
2018-07-23 01-PM,ETHUSD,460.74,462,460.13,461.05,172.81,79682.01
2018-07-23 12-PM,ETHUSD,461.24,462.1,459.53,460.74,336.98,155343.85
2018-07-23 11-AM,ETHUSD,462.73,462.75,460.62,461.24,353.02,163008.39
2018-07-23 10-AM,ETHUSD,463.76,464.71,461.97,462.73,189.58,87792.41
2018-07-23 09-AM,ETHUSD,461.92,464.51,459.4,463.76,162.62,75024.66
2018-07-23 08-AM,ETHUSD,463.69,464.92,457.93,461.92,252.11,116229.89
2018-07-23 07-AM,ETHUSD,466.4,467.23,463.1,463.69,2955.66,1375540.31
2018-07-23 06-AM,ETHUSD,466.2,468.56,464.42,466.4,137.04,63942.45
2018-07-23 05-AM,ETHUSD,467.48,468.2,465.37,466.2,168.12,78414.33
2018-07-23 04-AM,ETHUSD,465.54,469.51,465.36,467.48,196.87,91963.83
2018-07-23 03-AM,ETHUSD,465.83,466.67,464.32,465.54,101.18,47068.45
2018-07-23 02-AM,ETHUSD,461.66,468.25,461.06,465.83,671.31,311738.02
2018-07-23 01-AM,ETHUSD,459.28,462.1,457.68,461.66,131.48,60544.19
2018-07-23 12-AM,ETHUSD,457,459.28,454.43,459.28,193.24,88372.44
2018-07-22 11-PM,ETHUSD,456.91,457.87,456.5,457,84.88,38793.65
2018-07-22 10-PM,ETHUSD,455.75,457.99,453.58,456.91,201.88,91870.46
2018-07-22 09-PM,ETHUSD,463.47,465.52,453,455.75,637.53,292123.9
2018-07-22 08-PM,ETHUSD,462.39,465.47,462.39,463.47,223.9,103847.47
2018-07-22 07-PM,ETHUSD,463.41,463.98,461.15,462.39,417.64,192789.1
2018-07-22 06-PM,ETHUSD,463.13,464.51,462.62,463.41,103.21,47873.42
2018-07-22 05-PM,ETHUSD,465,466,460.07,463.13,230.47,106837.04
2018-07-22 04-PM,ETHUSD,468.06,468.92,464.56,465,160.17,74899.51
2018-07-22 03-PM,ETHUSD,464.57,471.51,464.57,468.06,687.96,322678.87
2018-07-22 02-PM,ETHUSD,465.55,468.77,464.57,464.57,272.04,127158.78
2018-07-22 01-PM,ETHUSD,463.84,467.26,462.99,465.55,350.68,163149.37
2018-07-22 12-PM,ETHUSD,463.07,463.84,462.11,463.84,73.76,34166.15
2018-07-22 11-AM,ETHUSD,462.89,464.81,461.68,463.07,196.9,91203.61
2018-07-22 10-AM,ETHUSD,462.21,464.24,461.55,462.89,109.8,50850.8
2018-07-22 09-AM,ETHUSD,463.05,463.17,460.91,462.21,261.47,120811.28
2018-07-22 08-AM,ETHUSD,459.45,464.47,459.45,463.05,306.39,141940.46
2018-07-22 07-AM,ETHUSD,461.23,461.34,458.88,459.45,68.13,31383.43
2018-07-22 06-AM,ETHUSD,462.96,463.64,459.14,461.23,97.51,44869.48
2018-07-22 05-AM,ETHUSD,459.92,463.8,459.53,462.96,136.08,62960.91
2018-07-22 04-AM,ETHUSD,460.33,460.67,459.12,459.92,5.33,2449.78
2018-07-22 03-AM,ETHUSD,462.6,462.6,458.68,460.33,136.84,63070.31
2018-07-22 02-AM,ETHUSD,466.06,466.06,460.97,462.6,156.19,72460.41
2018-07-22 01-AM,ETHUSD,464.57,466.46,463.8,466.06,108.58,50560.19
2018-07-22 12-AM,ETHUSD,461.39,464.96,457.25,464.57,142.37,65279.14
2018-07-21 11-PM,ETHUSD,464.1,464.1,461.31,461.39,17.43,8073.3
2018-07-21 10-PM,ETHUSD,465.55,465.55,464.1,464.1,17.35,8058.28
2018-07-21 09-PM,ETHUSD,465.58,467.21,464.2,465.55,71.1,33079.56
2018-07-21 08-PM,ETHUSD,466.05,468.68,465.58,465.58,166.09,77696.15
2018-07-21 07-PM,ETHUSD,465.39,468,463.17,466.05,833.87,389087.52
2018-07-21 06-PM,ETHUSD,463.07,466.91,463.07,465.39,267.04,124439.52
2018-07-21 05-PM,ETHUSD,462.69,464.37,461.49,463.07,568.03,262917.31
2018-07-21 04-PM,ETHUSD,465.92,467.15,462.15,462.69,438.37,203431.09
2018-07-21 03-PM,ETHUSD,460.96,466.74,460.96,465.92,159.32,74150.55
2018-07-21 02-PM,ETHUSD,459.1,462.5,458.04,460.96,73.15,33713.01
2018-07-21 01-PM,ETHUSD,457.88,460.1,457.41,459.1,27.23,12509.02
2018-07-21 12-PM,ETHUSD,456,460.38,455.98,457.88,118.28,54150.47
2018-07-21 11-AM,ETHUSD,451.91,457,449.95,456,184.6,83933.9
2018-07-21 10-AM,ETHUSD,462.65,462.89,451.38,451.91,900.44,409744.71
2018-07-21 09-AM,ETHUSD,459.22,463.34,459.13,462.65,84.32,38994.78
2018-07-21 08-AM,ETHUSD,460.13,460.54,457.94,459.22,82.45,37929.38
2018-07-21 07-AM,ETHUSD,464.01,464.1,459.22,460.13,517.08,239500.18
2018-07-21 06-AM,ETHUSD,459.55,464.18,456.93,464.01,256.12,118420.43
2018-07-21 05-AM,ETHUSD,456.88,460,456.88,459.55,144.48,66319.0
2018-07-21 04-AM,ETHUSD,454.84,456.99,451.86,456.88,172.55,78410.09
2018-07-21 03-AM,ETHUSD,451.78,455.13,451.78,454.84,15.33,6962.24
2018-07-21 02-AM,ETHUSD,449.39,454.94,449.02,451.78,81.31,36686.34
2018-07-21 01-AM,ETHUSD,443.67,449.86,443.66,449.39,80.67,36079.06
2018-07-21 12-AM,ETHUSD,447.34,448.5,441.33,443.67,519.38,231471.46
2018-07-20 11-PM,ETHUSD,449.17,449.68,446,447.34,964.6,430934.47
2018-07-20 10-PM,ETHUSD,443.4,450,441,449.17,242.35,108169.67
2018-07-20 09-PM,ETHUSD,445.73,445.92,443,443.4,74.74,33255.92
2018-07-20 08-PM,ETHUSD,445.64,448.05,441.07,445.73,781.72,347440.93
2018-07-20 07-PM,ETHUSD,452.99,453.08,444.21,445.64,631.87,282165.06
2018-07-20 06-PM,ETHUSD,449.98,452.99,447.2,452.99,425.0,190967.18
2018-07-20 05-PM,ETHUSD,457.83,459,449.94,449.98,731.16,332299.47
2018-07-20 04-PM,ETHUSD,456.98,469.2,456.98,457.83,1763.13,816664.49
2018-07-20 03-PM,ETHUSD,462.99,464.63,456.08,456.98,752.09,346618.58
2018-07-20 02-PM,ETHUSD,463.65,464.92,461.33,462.99,354.58,164069.25
2018-07-20 01-PM,ETHUSD,463.43,463.97,462.1,463.65,112.75,52221.3
2018-07-20 12-PM,ETHUSD,464.83,464.99,460.6,463.43,341.32,157671.81
2018-07-20 11-AM,ETHUSD,463.74,465.72,462.31,464.83,145.9,67671.15
2018-07-20 10-AM,ETHUSD,461.9,464.08,460.29,463.74,142.51,65871.66
2018-07-20 09-AM,ETHUSD,466.01,466.78,461.59,461.9,164.55,76318.85
2018-07-20 08-AM,ETHUSD,458.68,469.66,458.07,466.01,325.26,151088.72
2018-07-20 07-AM,ETHUSD,455.98,458.69,454.56,458.68,420.26,191942.69
2018-07-20 06-AM,ETHUSD,460.87,460.87,452.12,455.98,1586.81,723578.04
2018-07-20 05-AM,ETHUSD,462.62,462.9,459.2,460.87,101.44,46760.18
2018-07-20 04-AM,ETHUSD,466.57,466.57,462.62,462.62,38.74,17966.62
2018-07-20 03-AM,ETHUSD,467,467.52,464.58,466.57,132.24,61487.97
2018-07-20 02-AM,ETHUSD,464.09,467.38,463.83,467,67.43,31406.88
2018-07-20 01-AM,ETHUSD,461.02,465.34,459.08,464.09,252.86,116548.3
2018-07-20 12-AM,ETHUSD,468.58,468.58,460,461.02,660.15,305978.75
2018-07-19 11-PM,ETHUSD,468.9,470.37,466.87,468.58,124.97,58496.65
2018-07-19 10-PM,ETHUSD,467.93,476.96,466.82,468.9,244.63,115812.69
2018-07-19 09-PM,ETHUSD,467.1,470.72,466.37,467.93,157.46,73969.04
2018-07-19 08-PM,ETHUSD,468.03,468.49,466.7,467.1,405.19,189673.5
2018-07-19 07-PM,ETHUSD,468.07,471.6,467.55,468.03,409.14,192023.05
2018-07-19 06-PM,ETHUSD,467.72,470.83,466.41,468.07,248.65,116453.72
2018-07-19 05-PM,ETHUSD,463.38,468.32,463,467.72,365.28,170125.13
2018-07-19 04-PM,ETHUSD,468.52,468.66,462.45,463.38,902.4,419646.59
2018-07-19 03-PM,ETHUSD,473.99,474.94,465.99,468.52,991.15,465765.46
2018-07-19 02-PM,ETHUSD,480.98,480.98,471.74,473.99,272.21,129194.42
2018-07-19 01-PM,ETHUSD,481.12,482.99,475.06,480.98,383.78,184124.03
2018-07-19 12-PM,ETHUSD,480,483.73,479.73,481.12,293.23,141173.24
2018-07-19 11-AM,ETHUSD,477.37,480.28,476.04,480,183.99,87942.92
2018-07-19 10-AM,ETHUSD,479.17,480,476.55,477.37,135.53,64894.94
2018-07-19 09-AM,ETHUSD,476,479.91,475.35,479.17,774.07,369996.74
2018-07-19 08-AM,ETHUSD,475.69,476.6,475.12,476,94.91,45161.99
2018-07-19 07-AM,ETHUSD,476.5,477.5,475,475.69,208.96,99478.42
2018-07-19 06-AM,ETHUSD,475.36,478.11,475.01,476.5,380.19,181047.11
2018-07-19 05-AM,ETHUSD,475.98,475.98,474.38,475.36,1417.7,672715.93
2018-07-19 04-AM,ETHUSD,475.58,476.15,474.4,475.98,36.34,17260.3
2018-07-19 03-AM,ETHUSD,474.43,476.5,474.34,475.58,102.78,48834.3
2018-07-19 02-AM,ETHUSD,473.63,475.99,471.02,474.43,611.8,290574.26
2018-07-19 01-AM,ETHUSD,474.62,474.93,469.36,473.63,322.3,152386.18
2018-07-19 12-AM,ETHUSD,479.47,479.47,472.82,474.62,157.18,74854.23
2018-07-18 11-PM,ETHUSD,480.04,481.66,477.63,479.47,517.02,247680.37
2018-07-18 10-PM,ETHUSD,474.9,481.06,471.64,480.04,358.22,171106.25
2018-07-18 09-PM,ETHUSD,472.82,476,471.55,474.9,605.27,286642.42
2018-07-18 08-PM,ETHUSD,483,483,469.06,472.82,2263.48,1075409.24
2018-07-18 07-PM,ETHUSD,489.98,489.98,482,483,1832.95,889386.3
2018-07-18 06-PM,ETHUSD,494.66,499.09,488.58,489.98,1977.22,975252.9
2018-07-18 05-PM,ETHUSD,492.91,495.71,490.3,494.66,885.46,435970.72
2018-07-18 04-PM,ETHUSD,494.08,494.99,491.49,492.91,389.87,192622.55
2018-07-18 03-PM,ETHUSD,493.99,494.23,489.13,494.08,1482.43,728399.26
2018-07-18 02-PM,ETHUSD,494.6,497.13,492.55,493.99,1182.6,585389.6
2018-07-18 01-PM,ETHUSD,497.1,498.11,492.2,494.6,1077.18,533133.76
2018-07-18 12-PM,ETHUSD,497.55,500,496.48,497.1,278.55,138742.06
2018-07-18 11-AM,ETHUSD,497.9,498.64,496.36,497.55,148.36,73840.52
2018-07-18 10-AM,ETHUSD,497.74,499.96,495.59,497.9,171.53,85438.51
2018-07-18 09-AM,ETHUSD,497.38,498.98,495.63,497.74,219.18,108853.62
2018-07-18 08-AM,ETHUSD,503.12,504.65,495.4,497.38,962.84,481136.77
2018-07-18 07-AM,ETHUSD,502.99,504.47,499.48,503.12,598.94,300189.69
